Procoptodon gilli,Procoptodon,https://en.wikipedia.org/wiki/Procoptodon,"Procoptodon is a genus of giant short-faced kangaroo living in Australia during the Pleistocene epoch. P. goliah, the largest-known kangaroo that ever existed, stood approximately 2 m (6.6 ft). They weighed about 232 kg (511 lb)."
Procoptodon goliah,Procoptodon,https://en.wikipedia.org/wiki/Procoptodon,"Procoptodon is a genus of giant short-faced kangaroo living in Australia during the Pleistocene epoch. P. goliah, the largest-known kangaroo that ever existed, stood approximately 2 m (6.6 ft). They weighed about 232 kg (511 lb)."
Prolagus sardus,Sardinian pika,https://en.wikipedia.org/wiki/Sardinian_pika,"The Sardinian pika (Prolagus sardus) was a pika native to the islands of Sardinia, Corsica and neighbouring Mediterranean islands until its extinction in the Roman times or perhaps as late as the late 1700s or early 1800s.


== Anatomy ==
The full skeletal structure of the Sardinian pika was reconstructed in 1967, thanks to the numerous finds of bones in the Corbeddu cave, which is near Oliena. Some years later, from these remains, the same researchers led by paleontologist Mary R. Dawson from the US were able to create a plaster reconstruction with good accuracy."
Propleopus oscillans,Propleopus,https://en.wikipedia.org/wiki/Propleopus,"Propleopus is an extinct genus of marsupials. Three species are known, P. chillagoensis from the Plio-Pleistocene, P. oscillans, and P. wellingtonensis from the Pleistocene. In contrast to most other kangaroos, and similar to its small extant relative, the musky rat-kangaroo, it was probably omnivorous."
Propraopus punctatus,propraopus_punctatus,,
Propraopus sulcatus,Dasypus bellus,https://en.wikipedia.org/wiki/Dasypus_bellus,"Dasypus bellus, the beautiful armadillo, is an extinct armadillo species endemic to North America and South America from the Pleistocene, living from 1.8 mya—11,000 years ago, existing for approximately 1.789 million years.
Slightly larger than its living relative, the nine-banded armadillo, its fossils are known from Bolivia, Argentina, and Brazil to Florida. Records extend west to New Mexico and north to Iowa and Indiana."
Protemnodon anak,Protemnodon,https://en.wikipedia.org/wiki/Protemnodon,"Protemnodon is a genus of megafaunal macropods that existed in Australia, Tasmania, and Papua New Guinea in the Pliocene and Pleistocene. Based on fossil evidence, Protemnodon is thought to have been physically similar to wallabies, but far larger; Protemnodon hopei was the smallest in the genus, weighing about 45 kg, the other species all weighing over 110 kg. Recent analysis of mtDNA extracted from fossils indicates that Protemnodon was closely related to Macropus."
Protemnodon brehus,protemnodon_brehus,,
Protemnodon hopei,Protemnodon,https://en.wikipedia.org/wiki/Protemnodon,"Protemnodon is a genus of megafaunal macropods that existed in Australia, Tasmania, and Papua New Guinea in the Pliocene and Pleistocene. Based on fossil evidence, Protemnodon is thought to have been physically similar to wallabies, but far larger; Protemnodon hopei was the smallest in the genus, weighing about 45 kg, the other species all weighing over 110 kg. Recent analysis of mtDNA extracted from fossils indicates that Protemnodon was closely related to Macropus."
Protemnodon nombe,protemnodon_nombe,,
Protemnodon roechus,protemnodon_roechus,,
Protemnodon tumbuna,protemnodon_tumbuna,,
Protocyon troglodytes,Canidae,https://en.wikipedia.org/wiki/Canidae,"The biological family Canidae   (from Latin, canis, “dog”) is a lineage of carnivorans that includes domestic dogs, wolves, coyotes, foxes, jackals, dingoes, and many other extant and extinct dog-like mammals. A member of this family is called a canid (, ).
The cat-like feliforms and dog-like caniforms emerged within the Carnivoramorpha 43 million years before present."
Protopithecus brasiliensis,Protopithecus,https://en.wikipedia.org/wiki/Protopithecus,"Protopithecus is an extinct genus of large New World monkey that lived during the Pleistocene. Fossils have been found in the Toca da Boa Vista cave of Brazil, as well as other locales in the country.
At an estimated weight of 22.6 kg (50 lb), it was the largest New World monkey known to exist."
Pseudomys glaucus,Blue-gray mouse,https://en.wikipedia.org/wiki/Blue-gray_mouse,"The blue-gray mouse or blue-grey mouse (Pseudomys glaucus) is an extinct species of rodent in the family Muridae. It was found only in Queensland and New South Wales, Australia.


== References ==

Musser, G.G.; Carleton, M.D. (2005)."
Pseudomys gouldii,Gould's mouse,https://en.wikipedia.org/wiki/Gould%27s_mouse,"Gould's mouse (Pseudomys gouldii) lived in eastern inland Australia, and was named after John Gould. It was slightly smaller than a black rat, and quite social, living in small family groups that sheltered by day in a nest of soft, dry grass in a burrow. It usually dug burrows at a depth of 15 cm under bushes."
Pteralopex pulchra,Montane monkey-faced bat,https://en.wikipedia.org/wiki/Montane_monkey-faced_bat,"The montane monkey-faced bat (Pteralopex pulchra) is a megabat endemic to the Solomon Islands. It is listed as a critically endangered species. Due to its imperiled status, it is identified by the Alliance for Zero Extinction as a species in danger of imminent extinction."
Pteropus allenorum,Small Samoan flying fox,https://en.wikipedia.org/wiki/Small_Samoan_flying_fox,"The small Samoan flying fox (Pteropus allenorum) is a species of fruit-eating megabat whose type specimen was originally collected in Samoa in 1856, but was not identified as a new species until 2009. Its wingspan was at least two feet, and it weighed around 8 oz. As the type specimen is dead, and no other examples of the species are known, it is believed to be extinct."
Pteropus brunneus,Dusky flying fox,https://en.wikipedia.org/wiki/Dusky_flying_fox,"The dusky flying fox (Pteropus brunneus), also known as the Percy Island flying fox, is an extinct species of flying fox in the family Pteropodidae. It was endemic to Percy Island off the southeast coast of Mackay, Queensland, in the northeast corner of Australia.
Only one specimen is known to exist."
Pteropus coxi,Large Samoan flying fox,https://en.wikipedia.org/wiki/Large_Samoan_flying_fox,"The large Samoan flying fox (Pteropus coxi) is a species of fruit-eating megabat whose type specimen was originally collected in Samoa in 1856, but was not identified as a new species until 2009. The only known specimen was collected by an American expedition to Samoa in 1838-1842. It was rediscovered by Smithsonian mammalogist Kristofer Helgen preserved in alcohol."
Pteropus loochoensis,Okinawa flying fox,https://en.wikipedia.org/wiki/Okinawa_flying_fox,"The Okinawa flying fox (Pteropus loochoensis) is a species of megabat in the Pteropus genus. It is endemic to possibly Japan. It was previously listed as extinct by the IUCN, but because the two known specimens are taxonomically uncertain and of unknown provenance, it was changed to 'Data Deficient'."
Pteropus pilosus,Large Palau flying fox,https://en.wikipedia.org/wiki/Large_Palau_flying_fox,"The large Palau flying fox (Pteropus pilosus) is an extinct species of medium-sized megabats from the Palau Islands in Micronesia. It had brownish fur with long, silvery hairs on its belly, and a wingspan of about 60 cm. It probably became extinct around 1874, possibly due to overhunting."
Pteropus subniger,Small Mauritian flying fox,https://en.wikipedia.org/wiki/Small_Mauritian_flying_fox,"The small Mauritian flying fox or dark flying fox (Pteropus subniger, known as rougettes to early French travelers) is an extinct species of megabat. It lived on the islands of Réunion and Mauritius in the Mascarene Islands of the Indian Ocean. It was abundant, with up to 400 sometimes crowding together at a single roost in a cave or in an ancient, hollow tree, while most other fruit bats prefer to roost in the branches of large trees."
Pteropus tokudae,Guam flying fox,https://en.wikipedia.org/wiki/Guam_flying_fox,"The Guam flying fox (Pteropus tokudae), also known as the little Marianas fruit bat, was a tiny megabat from Guam in the Marianas Islands in Micronesia that was confirmed extinct due to hunting or habitat changes. It was first recorded in 1931 and was observed roosting with the larger and much more common Marianas flying fox. The last specimen was a female found roosting at Tarague cliff in March 1967, but it escaped capture."
Pteropus tuberculatus,Vanikoro flying fox,https://en.wikipedia.org/wiki/Vanikoro_flying_fox,"The Vanikoro flying fox (Pteropus tuberculatus), also known locally as basapine, is a species of bat in the family Pteropodidae. It has only been found in the Vanikoro island group located in the southern Solomon Islands. The species as a whole was originally known from just a few specimens collected sometime before 1930 but following surveys conducted on the island in the early 1990s did not detect this species again causing the Vanikoro flying fox to be listed as extinct."
Quemisia gravis,Twisted-toothed mouse,https://en.wikipedia.org/wiki/Twisted-toothed_mouse,"The twisted-toothed mouse (Quemisia gravis), also known as the twisted-toothed giant hutia is an extinct species of rodent in the family Heptaxodontidae. It is monotypic within the genus Quemisia. It was found in Haiti and the Dominican Republic."
Rattus macleari,Maclear's rat,https://en.wikipedia.org/wiki/Maclear%27s_rat,"Maclear's rat (Rattus macleari) was a large rat which lived on Christmas Island in the Indian Ocean. Abundant, unfamiliar with and seemingly unafraid of humans, large numbers of the creatures emerged and foraged in all directions at night. Making querulous squeaks, the rats entered the Challenger Expedition's tents and shelters, ran over sleepers, and upset everything in the search and fight for food."
Rattus nativitatis,Bulldog rat,https://en.wikipedia.org/wiki/Bulldog_rat,The bulldog rat (Rattus nativitatis) was a species of rat endemic to Christmas Island in the Indian Ocean. The rats lived on the higher hills and denser forests of the island. They had short tails and their backs were covered in a two centimetre thick layer of fat.
Rattus sanila,New Ireland forest rat,https://en.wikipedia.org/wiki/New_Ireland_forest_rat,"The New Ireland forest rat (Rattus sanila) is a large rodent in the family Muridae. It is endemic to New Ireland, in the Bismarck Archipelago, Papua New Guinea.


== Description ==
Ratus sanila is known only by the discovery of some 7 subfossil fragments of jaw dated to over 3000 years old."
Rhinopoma macinnesi,Macinnes's mouse-tailed bat,https://en.wikipedia.org/wiki/Macinnes%27s_mouse-tailed_bat,"The Macinnes's mouse-tailed bat (Rhinopoma macinnesi) is a species of bat in the Rhinopomatidae family. It is found in Ethiopia, Kenya, Somalia, and Uganda. Its natural habitats are subtropical or tropical dry shrubland, hot deserts, and temperate desert."
Rhizoplagiodontia lemkei,Lemke's hutia,https://en.wikipedia.org/wiki/Lemke%27s_hutia,Lemke's hutia (Rhizoplagiodontia lemkei) is an extinct species of rodent in the family Capromyidae. It is monotypic within the genus Rhizoplagiodontia. It was endemic to Haiti.
Rucervus schomburgki,Schomburgk's deer,https://en.wikipedia.org/wiki/Schomburgk%27s_deer,"The Schomburgk's deer (Rucervus schomburgki) was a member of the family Cervidae. Native to central Thailand, Schomburgk's deer was described by Edward Blyth in 1863 and named after Sir Robert H. Schomburgk, who was the British consul in Bangkok from 1857 to 1864. It is thought to have gone extinct by 1938, but there is speculation that the deer might still exist."
Rusingoryx atopocranion,Rusingoryx,https://en.wikipedia.org/wiki/Rusingoryx,"Rusingoryx is a genus of extinct alcelaphine bovid artiodactyl closely related to the wildebeest. It contains one species, R. atopocranion, that lived on the plains of Kenya during the Pleistocene.
Rusingoryx is known for its strange pointed nose with a large nasal dome."
Sangamona fugitiva,sangamona_fugitiva,,
Scelidodon chiliensis,,,
Scelidotherium leptocephalum,Scelidotherium,https://en.wikipedia.org/wiki/Scelidotherium,"Scelidotherium is an extinct genus of ground sloth of the family Mylodontidae, endemic to South America during the Late Pleistocene epoch. It lived from 780,000—11,000 years ago, existing for approximately 0.67 million years.


== Description ==
It is characterized by an elongated, superficially anteater-like head."
Scotophilus borbonicus,Lesser yellow bat,https://en.wikipedia.org/wiki/Lesser_yellow_bat,"The lesser yellow bat (Scotophilus borbonicus) is a vesper bat found only on Madagascar and Réunion. On Réunion, it was considered common early in the 19th century, but was last sighted late in the 19th century. Only a single specimen attributed to this species, collected in 1868, is known from Madagascar."
Simosthenurus occidentalis,Simosthenurus,https://en.wikipedia.org/wiki/Simosthenurus,"Simosthenurus, also referred to as the short-faced kangaroo, is an extinct genus of megafaunal macropods that existed in Australia, specifically Tasmania, during the Pleistocene. Analysis of Simosthenurus fossils has contributed to the finding that there are three lineages of macropods: Sthenurinae, Macropodinae, and Lagostrophinae. The genus Simosthenurus was among the sthenurines."
Sinomegaceros ordosianus,sinomegaceros_ordosianus,,
Smilodon fatalis,Smilodon,https://en.wikipedia.org/wiki/Smilodon,"Smilodon is an extinct genus of machairodont felid. It is one of the most famous prehistoric mammals, and the best known saber-toothed cat. Although commonly known as the saber-toothed tiger, it was not closely related to the tiger or other modern cats."
Smilodon populator,Smilodon,https://en.wikipedia.org/wiki/Smilodon,"Smilodon is an extinct genus of machairodont felid. It is one of the most famous prehistoric mammals, and the best known saber-toothed cat. Although commonly known as the saber-toothed tiger, it was not closely related to the tiger or other modern cats."
Soergelia minor,Soergelia,https://en.wikipedia.org/wiki/Soergelia,Soergelia is a genus of extinct ovibovine caprine that was common across Europe and Asia in the Pleistocene epoch.
Solenodon marcanoi,Marcano's solenodon,https://en.wikipedia.org/wiki/Marcano%27s_solenodon,"Marcano's solenodon (Solenodon marcanoi) was a species of mammal in the family Solenodontidae. It is known only from skeletal remains found on the island of Hispaniola. The remains were found in association with those from rats of the genus Rattus, which suggests Marcano's solenodon survived until the time of European colonisation of the island."
Solomys spriggsarum,Buka Island solomys,https://en.wikipedia.org/wiki/Buka_Island_solomys,"The Buka Island solomys (Solomys spriggsarum), also known as the Buka naked-tailed rat or Buka Island naked-tailed rat, is an extinct species of rodent known only from subfossil remains. This species occurred on Buka Island, the second largest island in the Papua New Guinean province of Bougainville."
Spelaeomys florensis,Flores cave rat,https://en.wikipedia.org/wiki/Flores_cave_rat,"The Flores cave rat (Spelaeomys florensis) lived on Flores Island, Indonesia. MacPhee and Flemming assessed this species to be extinct in 1996, but believed it probably died out before 1500. This specimen is only known from a few subfossil fragments."
Spirocerus kiakhtensis,Quaternary extinction event,https://en.wikipedia.org/wiki/Quaternary_extinction_event,"The Quaternary period saw the extinctions of numerous predominantly megafaunal species, which resulted in a collapse in faunal density and diversity, and the extinction of key ecological strata across the globe. The most prominent event in the Late Pleistocene is differentiated from previous Quaternary pulse extinctions by the widespread absence of ecological succession to replace these extinct species, and the regime shift of previously established faunal relationships and habitats as a consequence. The earliest casualties were incurred at 130,000 BCE (the start of the Late Pleistocene), however the great majority of extinctions in Afro-Eurasia and the Americas occurred during the transition from the Pleistocene to the Holocene epoch (13,000 BCE to 8,000 BCE)."
Stephanorhinus hemitoechus,Stephanorhinus,https://en.wikipedia.org/wiki/Stephanorhinus,"Stephanorhinus or Merck's rhinoceros is an extinct genus of rhinoceros native to northern Eurasia that lived during the Lower to Early Late Pleistocene epoch. It had two horns and was a relatively large rhino. It weighed over 3,000 kg (6,600 lbs) and measured about 2.00 metres (6.56 ft) tall and 4.00 metres (13.12 ft) in length, having a size similar to a white rhino."
Stephanorhinus kirchbergensis,Stephanorhinus,https://en.wikipedia.org/wiki/Stephanorhinus,"Stephanorhinus or Merck's rhinoceros is an extinct genus of rhinoceros native to northern Eurasia that lived during the Lower to Early Late Pleistocene epoch. It had two horns and was a relatively large rhino. It weighed over 3,000 kg (6,600 lbs) and measured about 2.00 metres (6.56 ft) tall and 4.00 metres (13.12 ft) in length, having a size similar to a white rhino."
Sthenurus andersoni,Sthenurus,https://en.wikipedia.org/wiki/Sthenurus,"Sthenurus (""strong tail"") is an extinct genus of kangaroo. With a length of about 3 m (10 ft), some species were twice as large as modern extant species. Sthenurus was related to the better-known Procoptodon."
Sthenurus atlas,Sthenurus,https://en.wikipedia.org/wiki/Sthenurus,"Sthenurus (""strong tail"") is an extinct genus of kangaroo. With a length of about 3 m (10 ft), some species were twice as large as modern extant species. Sthenurus was related to the better-known Procoptodon."
Sthenurus stirlingi,Sthenurus,https://en.wikipedia.org/wiki/Sthenurus,"Sthenurus (""strong tail"") is an extinct genus of kangaroo. With a length of about 3 m (10 ft), some species were twice as large as modern extant species. Sthenurus was related to the better-known Procoptodon."
Sthenurus tindalei,Sthenurus,https://en.wikipedia.org/wiki/Sthenurus,"Sthenurus (""strong tail"") is an extinct genus of kangaroo. With a length of about 3 m (10 ft), some species were twice as large as modern extant species. Sthenurus was related to the better-known Procoptodon."
Stockoceros conklingi,Shelter Cave,https://en.wikipedia.org/wiki/Shelter_Cave,"Shelter Cave is an archaeological and paleontological site located in Doña Ana County, New Mexico.


== Description ==
The site is a rock shelter well up on the western side of Bishop's Cap, an outlier of the Organ Mountains. It lies about 450 ft below the summit according to Brattstrom (1964); this would make its elevation about 1500 m."
Sus brachgnathus,sus_brachgnathus,,
Tapirus augustus,Giant tapir,https://en.wikipedia.org/wiki/Giant_tapir,"The giant tapir (Tapirus augustus) is an extinct tapir that lived in southern China, reports also suggest it also lived in Java and Vietnam. It appeared in the Early Pleistocene and perhaps survived up until the early Holocene. It was larger than modern tapirs, estimations range from 2.1 metres (6.9 ft) long and 0.9 metres (3.0 ft) tall at the shoulders to 3.5 metres (11 ft) long, and 1.5 metres (4.9 ft) metres tall at the shoulders."
Tapirus copei,Tapirus copei,https://en.wikipedia.org/wiki/Tapirus_copei,"Tapirus copei, commonly known as Cope's Tapir, is an extinct species of tapir that inhabited North America during the early to middle Pleistocene Epoch (~2.5-1 Ma). The fossil remains of two juvenile Tapirus copei were collected in Hillsborough County, Florida on 31 August 1963. It was the second largest North American tapir; the first being Tapirus merriami."
Tapirus rondoniensis,Tapirus rondoniensis,https://en.wikipedia.org/wiki/Tapirus_rondoniensis,"Tapirus rondoniensis is an extinct species of large sized tapir that lived in northwestern parts of Brazil about 40,000 years ago."
Tapirus veroensis,Tapirus veroensis,https://en.wikipedia.org/wiki/Tapirus_veroensis,"Tapirus veroensis is an extinct Tapir species that lived in Florida, Georgia, Kansas, Missouri, and Tennessee. Tapirus veronensis is thought to have gone extinct around 11,000 years ago.


== History ==
The first complete skull with full dentition of T. veroensis fossil was found at Vero Beach, Florida, in 1915 and named in 1918 by the Florida State Geologist E. H. Sellards."
Tetrameryx shuleri,Tetrameryx,https://en.wikipedia.org/wiki/Tetrameryx,"Tetrameryx is an extinct genus of the North American artiodactyl family Antilocapridae, known from Mexico, the western United States, and Saskatchewan. The name means ""four [horned] ruminant"", referring to the division of each horn near its base into two prongs; in T. shuleri, the rear prong is much longer.
One member of the genus, T. shuleri, survived until about 12,000 years ago, and was present when Paleo-Indians reached North America."
Theriodictis tarijensis,Canidae,https://en.wikipedia.org/wiki/Canidae,"The biological family Canidae   (from Latin, canis, “dog”) is a lineage of carnivorans that includes domestic dogs, wolves, coyotes, foxes, jackals, dingoes, and many other extant and extinct dog-like mammals. A member of this family is called a canid (, ).
The cat-like feliforms and dog-like caniforms emerged within the Carnivoramorpha 43 million years before present."
Thylacoleo carnifex,Marsupial lion,https://en.wikipedia.org/wiki/Marsupial_lion,"The marsupial lion (Thylacoleo carnifex) is an extinct species of carnivorous marsupial mammal that lived in Australia from the early to the late Pleistocene (1,600,000–46,000 years ago). Despite its name, it is not closely related to the lion, but is a member of the order Diprotodontia, one of the taxonomic groups of Australian marsupials.


== Description ==

The marsupial lion is the largest meat-eating mammal known to have ever existed in Australia, and one of the largest marsupial carnivores from anywhere in the world (although see Thylacosmilus and Borhyaena)."
Thylogale christenseni,,,
Toxodon platensis,Toxodon,https://en.wikipedia.org/wiki/Toxodon,"Toxodon (meaning ""bow tooth"") is an extinct genus of South American mammals from the Late Miocene to Middle Holocene epochs (Mayoan to post-Lujanian in the SALMA classification) (about 11.6 million to 5000 years ago). It is a member of Notoungulata, one of several now extinct orders of hoofed mammals indigenous to South America. It was among the largest and last members of its order, and was probably the most common large-hoofed South American mammal of its time."
Tremarctos floridanus,Tremarctos floridanus,https://en.wikipedia.org/wiki/Tremarctos_floridanus,"Tremarctos floridanus, occasionally called the Florida spectacled bear, Florida cave bear, or rarely Florida short-faced bear, is an extinct species of bear in the family Ursidae, subfamily Tremarctinae. T. floridanus was endemic to North America from the Pliocene to the beginning of the Holocene epoch (4.9 million — 12,000 years ago), existing for approximately 4.9 million years.


== Environment ==
T. floridanus was widely distributed south of the continental ice sheet, along the Gulf Coast across through Florida and north to Tennessee, and across the southern United States to California."
Trigonodops lopesi,trigonodops_lopesi,,
Troposodon minor,Australian megafauna,https://en.wikipedia.org/wiki/Australian_megafauna,"Australian megafauna comprises a number of large animal species in Australia, often defined as species with body mass estimates of greater than 45 kg (100 lb) or equal to or greater than 130% of the body mass of their closest living relatives. Many of these species became extinct during the Pleistocene (16,100±100 – 50,000 years BC).
There are similarities between prehistoric Australian megafauna and some mythical creatures from the Aboriginal dreamtime."
Tupaia moellendorffi,Calamian treeshrew,https://en.wikipedia.org/wiki/Calamian_treeshrew,"The Calamian treeshrew (Tupaia möllendorffi) is a treeshrew species found in the islands of Busuanga and Culion, which are part of the Calamian Islands group in the Philippines.
The German zoologist Paul Matschie first described a Calamian treeshrew from Culion that was part of a zoological collection obtained by the Berlin Zoological Museum (in the present day the Berlin's Natural History Museum). He considered it a distinct species as this type specimen differed from the Palawan treeshrew by a slightly shorter muzzle, and a lighter colour of the toes, hair of the tail and chest."
Uromys emmae,Emma's giant rat,https://en.wikipedia.org/wiki/Emma%27s_giant_rat,Emma’s uromys or Emma's giant rat (Uromys emmae) is a species of rodent in the family Muridae.
Uromys imperator,Emperor rat,https://en.wikipedia.org/wiki/Emperor_rat,The emperor rat (Uromys imperator) is a large species of rodent in the family Muridae. It is endemic to the island of Guadalcanal in the Solomon Islands. It is classified as critically endangered by the IUCN but may already be extinct.
Uromys porculus,Guadalcanal rat,https://en.wikipedia.org/wiki/Guadalcanal_rat,The Guadalcanal rat (Uromys porculus) is a species of rodent in the family Muridae. It was found only in the Solomon Islands. Since this species was collected between 1886 and 1888 it has not been seen again.
Ursus spelaeus,Cave bear,https://en.wikipedia.org/wiki/Cave_bear,"The cave bear (Ursus spelaeus) was a species of bear that lived in Europe and Asia during the Pleistocene and became extinct about 24,000 years ago during the Last Glacial Maximum.
Both the word ""cave"" and the scientific name spelaeus are used because fossils of this species were mostly found in caves. This reflects the views of experts that cave bears may have spent more time in caves than the brown bear, which uses caves only for hibernation."
Valgipes deformis,valgipes_deformis,,
Vombatus hacketti,Common wombat,https://en.wikipedia.org/wiki/Common_wombat,"The common wombat (Vombatus ursinus), also known as the coarse-haired wombat or bare-nosed wombat, is a marsupial, one of three extant species of wombats and the only one in the genus Vombatus. The common wombat grows to an average of 98 cm (39 in) long and a weight of 26 kg (57 lb).


== Taxonomy ==

The common wombat was first described by George Shaw in 1800."
Wallabia kitcheneri,wallabia_kitcheneri,,
Xaymaca fulvopulvis,Giant hutia,https://en.wikipedia.org/wiki/Giant_hutia,"The giant hutias are an extinct group of large rodents known from fossil and subfossil material in the West Indies. One species, Amblyrhiza inundata, is estimated to have weighed between 50 and 200 kg (110 and 440 lb), big specimens being as large as an American black bear. This is much larger than capybara, the largest rodent living today, but still much smaller than Josephoartigasia monesi, the largest rodent known."
Xenorhinotherium bahiense,Gruta Rei do Mato,https://en.wikipedia.org/wiki/Gruta_Rei_do_Mato,"The Gruta Rei do Mato (MG-3653) is a cave located at the edge of the BR-040 highway, close to the off ramp to the city of Sete Lagoas, in Minas Gerais, Brazil. From Sete Lagoas the cave can easily be reached by bus, taxi or car. Sete Lagoas is 70 km (43.5 mi) from Belo Horizonte, the capital of the state."
Xenothrix mcgregori,Jamaican monkey,https://en.wikipedia.org/wiki/Jamaican_monkey,"The Jamaican monkey (Xenothrix mcgregori) is an extinct species of New World monkey first uncovered at Long Mile Cave in Jamaica by Harold Anthony in 1919. Anthony is responsible for many species descriptions of Caribbean taxa during this period and his field notes record the discovery of the monkey material:

“January 17 – Spent all day digging in the long mile cave and secured some good bones. The most important find was the lower jaw and femur of a small monkey, found in the yellow limestone detritus."
Zaglossus hacketti,Zaglossus hacketti,https://en.wikipedia.org/wiki/Zaglossus_hacketti,Zaglossus hacketti is an extinct species of long-beaked echidna from Western Australia that is dated to the Pleistocene. It is known only from a few bones. It was about 1 m long and probably weighed about 30 kg (66 lb).
Zygomaturus trilobus,Zygomaturus,https://en.wikipedia.org/wiki/Zygomaturus,"Zygomaturus is an extinct genus of giant marsupial from Australia during the Pleistocene.


== Description ==

It was a large animal, weighing 500 kg (1100 lbs) or more and standing about 1.5 m (4.9 ft) tall and 2.5 m (8.2 ft) long. Much like a hippopotamus, the animal had raised nostrils."
